CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,BALANCE_TO_LIMIT,PURCHASES_TO_LIMIT,CASH_ADVANCE_RATIO,PAYMENT_TO_BALANCE,PURCHASE_FREQUENCY_SCORE,TOTAL_TRX,Cluster_ID,Segment_Label
C11932,7.853169262337043,8.288031567776464,0.0,8.294299608857235,7.778204184703678,0.0,0.49655969387330673,0.6898927027844393,0.0,0.6561653900891569,0.2083335,1.791759469228055,0,Cash Advance Heavy
C11933,5.18490455130221,7.709465342145037,0.0,9.392745258631441,7.5193347067448215,0.454545,0.014686753933321077,0.17031675326441387,0.0,2.426392165295697,0.6666665,3.4011973816621555,0,Cash Advance Heavy
C11934,6.291560967302705,0.0,7.676741172955856,7.0909098220799835,8.103089051399524,0.111111,0.3707280339184785,0.0,1.6081759150323285,1.9626183549786094,0.0,1.0986122886681098,0,Cash Advance Heavy
C11935,4.541338689516333,5.848344472513165,0.0,6.90875477931522,5.953021644781416,0.25,0.08867328006192803,0.29662795246456225,0.0,1.6277090518893957,0.75,2.3978952727983707,0,Cash Advance Heavy
C11936,7.129637051388045,0.0,6.223691051231564,7.313886831633462,6.583267129076469,0.0,0.6048960205182204,0.0,0.3388681921080313,0.4563147240713859,0.0,1.3862943611198906,0,Cash Advance Heavy
C11937,6.815966730548498,6.861868396209661,0.0,7.0909098220799835,5.651114513039443,0.0,0.5646219283206116,0.584705783603955,0.0,0.2706930445531974,0.75,2.5649493574615367,0,Cash Advance Heavy
C11938,4.5994259996935725,5.96676193446761,0.0,9.04793908261736,5.919737608427528,0.0,0.011511796010919994,0.04477024215161089,0.0,1.5548825526943266,0.625,2.4849066497880004,0,Cash Advance Heavy
C11939,6.898708341576201,0.0,7.013742719781323,7.0909098220799835,5.485165089779201,0.0,0.6012007165074524,0.0,0.7518419028449462,0.21694088633738434,0.0,2.0794415416798357,0,Cash Advance Heavy
C11940,4.253513145572815,6.457005106658288,0.0,9.210440366976517,6.731974256584266,0.333333,0.0069105869429691566,0.061667502896130384,0.0,2.5579005777196935,0.7916665,2.833213344056216,0,Cash Advance Heavy
C11941,2.5672027397644714,6.366831207392114,0.0,8.294299608857235,7.196594791341842,0.0,0.003002069381981642,0.13563708462059648,0.0,4.6383632486548345,0.333333,2.4849066497880004,0,Cash Advance Heavy
C11942,7.144234656363178,7.369468386628888,0.0,8.006700845440367,5.828880068403081,0.0,0.351914213328115,0.4242348665522245,0.0,0.2371172549165323,1.0,3.1354942159291497,0,Cash Advance Heavy
C11943,8.211691554738318,7.086026979500809,6.980806793423735,8.30671904320269,7.660126928425251,0.0,0.6466324951056255,0.2583400758841686,0.25600765917998375,0.45474806779834087,0.9583335,4.143134726391533,0,Cash Advance Heavy
C11944,5.3565539439607015,4.516448255927287,0.0,8.77971129020447,7.124289968599769,0.0,0.031939936785913725,0.013826446097768048,0.0,1.9246660534444793,0.0416665,0.6931471805599453,0,Cash Advance Heavy
C11945,8.062172880721365,4.7019338544204,8.431134718305826,8.699681400989514,6.395398867491574,0.0,0.4242483673147875,0.018026837412643743,0.8944201731675036,0.17272573690819984,0.083333,2.4849066497880004,0,Cash Advance Heavy
C11946,5.743394088961773,6.613505016452306,0.0,8.922791623969637,6.481580479959945,0.0,0.040640282984384254,0.09458152667097587,0.0,1.1278260075194304,0.5833335,2.995732273553991,0,Cash Advance Heavy
C11947,8.105178826065599,6.576664536113334,0.0,9.433563920090563,7.22545167830642,0.0,0.23493355025670928,0.055781487501235495,0.0,0.34684265627188615,0.2916665,2.0794415416798357,0,Cash Advance Heavy
C11948,6.016031964056828,0.0,7.535221915344346,9.210440366976517,8.269597274949929,0.090909,0.040076864072792893,0.0,1.7166916899291704,2.353200600462802,0.0,0.6931471805599453,0,Cash Advance Heavy
C11949,4.885394279221422,7.057596687221297,0.0,9.472781556562168,7.016079188049227,0.3,0.010051813327219605,0.08551132932071104,0.0,2.2420997926575987,0.25,2.1972245773362196,0,Cash Advance Heavy
C11950,5.902648521810612,6.045100096273892,0.0,8.294299608857235,7.235196601521304,0.0,0.08730420149966771,0.10005679819993213,0.0,1.5661039893304791,0.333333,1.9459101490553132,0,Cash Advance Heavy
C11951,3.317815519099884,5.800243507126995,0.0,9.259225769705994,6.942865826194766,1.0,0.002529888551426249,0.03088465739278155,0.0,3.650408315873992,0.2916665,2.0794415416798357,1,Transactors
C11952,7.0197093342036885,0.0,7.228527255437725,7.313886831633462,5.15152236559503,0.0,0.5564553682104078,0.0,0.8025962658159073,0.14280882718966098,0.0,2.4849066497880004,0,Cash Advance Heavy
C11953,3.303806101202615,6.423506670066598,0.0,9.546884034617925,7.35311247994599,0.363636,0.0018706889241950958,0.042999010287499015,0.0,4.065960788881708,0.833333,3.8066624897703196,0,Cash Advance Heavy
C11954,7.0100386332312965,7.139763423434729,0.0,8.77971129020447,7.350885211630243,0.0,0.15720452590009348,0.17717193092814384,0.0,0.8776474949436839,0.1,1.3862943611198906,0,Cash Advance Heavy
C11955,7.699150130691072,8.095421856473758,0.0,8.699681400989514,7.911030198309623,0.0,0.31299698705369805,0.43587292283752704,0.0,0.8044856848136642,1.0,4.816313932591055,0,Cash Advance Heavy
C11956,7.452350279329066,3.8383764652598478,7.411684488052376,8.294299608857235,6.239350694153629,0.0,0.3581078185579879,0.01129562364483528,0.672725005364964,0.2598411416075629,0.0416665,2.0794415416798357,0,Cash Advance Heavy
C11957,7.422953252679566,0.0,4.328265257600723,7.650168700845001,5.837557324309323,0.0,0.5857140417447921,0.0,0.04372187384193043,0.1858729782046748,0.0,0.6931471805599453,0,Cash Advance Heavy
C11958,7.196608809758601,5.456645024927341,7.268191681058986,7.313886831633462,5.742043839961943,0.0,0.6358737676322506,0.1444780871215617,0.7292177670956907,0.20924971768886128,0.9285715,2.3978952727983707,0,Cash Advance Heavy
C11959,7.1935557956675416,7.17469368149597,2.9666841833768363,8.922791623969637,6.440012576713683,0.0,0.163212317678135,0.16039241997826278,0.013751586874753467,0.3852245795063347,0.125,2.1972245773362196,0,Cash Advance Heavy
C11960,4.771226359056912,6.943170684203092,0.0,8.006700845440367,7.198552313897011,0.777778,0.03826671134360475,0.2963209244598644,0.0,2.511230330209948,0.7083335,2.3978952727983707,1,Transactors
C11961,6.328207147177704,4.553876891600541,0.0,8.612685172875459,5.544135217956384,0.0,0.0968048933344666,0.016943447870567528,0.0,0.3748395487022321,0.125,1.3862943611198906,0,Cash Advance Heavy
C11962,2.412402621397708,4.419322419417578,0.0,7.601402334583733,4.948153827326429,0.0,0.00506498436645107,0.04018130956535355,0.0,2.6053758659048314,0.5,1.9459101490553132,0,Cash Advance Heavy
C11963,8.557846037231657,0.0,8.088793964692973,9.15915233520675,6.904934014956805,0.0,0.43695727678245166,0.0,0.48575576873647686,0.1750446744069088,0.0,1.9459101490553132,0,Cash Advance Heavy
C11964,7.872823731519732,8.008661601009141,0.0,8.612685172875459,7.127855165444273,0.0,0.39001181412978386,0.43594652948902557,0.0,0.3882296036850145,0.8333335,3.713572066704308,0,Cash Advance Heavy
C11965,7.739935734329571,8.40635771547814,7.319551295862773,8.612685172875459,9.157201592359426,0.083333,0.34897903147615816,0.5951951757229165,0.5046219254126445,1.6342064861567551,0.666667,3.871201010907891,0,Cash Advance Heavy
C11966,8.888624458685102,0.0,8.292038564494405,9.04793908261736,7.881065386186391,0.0,0.616595668798362,0.0,0.43861008718241984,0.3111332916572213,0.0,3.2188758248682006,0,Cash Advance Heavy
C11967,7.559548025905441,0.0,8.703471392359942,8.77971129020447,8.880543213349155,0.166667,0.258532430686257,0.0,1.4203427808398528,1.5574343715330996,0.0,0.6931471805599453,0,Cash Advance Heavy
C11968,5.334535084837731,7.542854826934874,0.0,8.006700845440367,7.645205433696643,0.083333,0.06650768880941817,0.48767602205449784,0.0,2.4048129401659106,1.0,4.189654742026425,0,Cash Advance Heavy
C11969,8.572545963821971,5.314731907816132,7.355823498479757,9.15915233520675,7.234060986852529,0.0,0.44218680980618497,0.02107000818998446,0.25929043062706897,0.23274010965222372,0.25,3.1354942159291497,0,Cash Advance Heavy
C11970,4.6352645535268,6.907945260934423,0.0,8.922791623969637,7.688095797642451,0.875,0.013513818630860928,0.1250521712001247,0.0,3.0985373999088477,0.5,2.833213344056216,1,Transactors
C11971,8.120198821291483,6.678467892907438,8.99914767487581,9.15915233520675,8.49669867479183,0.0,0.30285599563992444,0.08027099766109765,1.226145960804145,0.8988913798235736,0.7916665,3.044522437723423,0,Cash Advance Heavy
C11972,6.954436055194356,6.250129670489271,0.0,7.0909098220799835,6.170618626069676,0.0,0.6267918457634658,0.35805284515422114,0.0,0.3754903349559071,0.6666665,2.6390573296152584,0,Cash Advance Heavy
C11973,6.768598369337757,6.085000426499147,0.0,8.006700845440367,5.821628358707953,0.0,0.25433258164767747,0.13629913503068095,0.0,0.32697392537197273,0.291667,1.9459101490553132,0,Cash Advance Heavy
C11974,8.574311497285205,8.61987251589125,0.0,8.699681400989514,8.188321718625616,0.0,0.632337105553088,0.6539520628131431,0.0,0.518548869028867,1.0,4.816313932591055,0,Cash Advance Heavy
C11975,7.5268927420227545,6.509514015963292,8.631258544245652,8.853808274977197,9.129447288869258,0.142857,0.2351918425728057,0.09145916740806283,1.3904785655578025,1.7859363718434291,0.45454550000000005,4.762173934797756,0,Cash Advance Heavy
C11976,4.853907360446093,6.635106307764088,0.0,7.824445930877619,5.919934868681185,0.090909,0.04962395671645841,0.2654536344027326,0.0,1.359956367000753,1.0,2.8903717578961645,0,Cash Advance Heavy
C11977,7.733602523270975,7.3289099923325915,7.553244498788402,9.15915233520675,8.393960128379085,0.0,0.21532991464873052,0.14865225859495426,0.6067901461116028,1.0767232916190517,1.0,3.7376696182833684,0,Cash Advance Heavy
C11978,6.75702395482274,0.0,6.814528218776818,8.160803920954665,7.251260238646729,0.0,0.21944147715190518,0.0,0.7217478067861547,0.9700525769532855,0.0,1.0986122886681098,0,Cash Advance Heavy
C11979,8.594933253666238,6.991038883118875,7.133441068069755,8.699681400989514,7.361092113116578,0.0,0.6420563190445142,0.16631483208242848,0.2083993498629552,0.25540700597843485,0.3333335,3.6375861597263857,0,Cash Advance Heavy
C11980,7.571751266851477,7.220915021639562,0.0,8.748463629942055,6.206844868379459,0.0,0.2686001019230594,0.1963135665020361,0.0,0.22704775279500986,1.0,3.044522437723423,0,Cash Advance Heavy
C11981,8.59772299305563,0.0,8.527696197437137,8.987321812850125,7.297995106500207,0.0,0.5171278627307622,0.0,0.6586511301480704,0.24092172860405778,0.0,3.4011973816621555,0,Cash Advance Heavy
C11982,9.142040566043816,0.0,7.654112632967543,9.472781556562168,8.277502322780208,0.0,0.6521003451256846,0.0,0.16240274583772782,0.2844097853098546,0.0,3.1354942159291497,0,Cash Advance Heavy
C11983,7.111115329793249,6.273518310300911,7.011814808624538,7.0909098220799835,6.149457398474738,0.0,0.7028887675231066,0.3651633778939059,0.6443006638793631,0.3231283280874105,0.708333,3.1780538303479458,0,Cash Advance Heavy
C11984,6.707832456348928,6.17228497777567,6.85282121344424,7.783640596221253,6.455693527303235,0.0,0.29312142029177746,0.18165494565352908,0.7677003550184125,0.5743160393842954,0.45454550000000005,2.1972245773362196,0,Cash Advance Heavy
C11985,8.38551427253081,5.689514502858496,8.506338641360074,8.294299608857235,8.771337130165266,0.0,0.7208492384708417,0.07108183196961951,0.7552758752376757,0.9044593984918653,0.75,3.6109179126442243,0,Cash Advance Heavy
C11986,9.134083994590227,0.0,8.333177228727047,9.15915233520675,7.8387070731274795,0.0,0.6806382738592929,0.0,0.3707451448643074,0.2419156257170594,0.0,1.791759469228055,0,Cash Advance Heavy
C11987,8.781628982021896,4.59511985013459,8.108044343662872,8.853808274977197,7.174236324021904,0.0,0.6576346266036218,0.013900933062188314,0.411926881483995,0.1825348187947769,0.0625,3.9889840465642745,0,Cash Advance Heavy
C11988,3.4947424287783986,6.037775449971233,0.0,7.601402334583733,6.160364244886689,1.0,0.015836851974754353,0.18969064013099876,0.0,2.7308893885662484,1.0,2.6390573296152584,1,Transactors
C11989,3.4614610599149263,4.972310179774588,6.603330480717005,7.313886831633462,7.22910266815832,0.75,0.020353413522394434,0.09121969811264798,3.073330651921715,3.7897761438904136,0.666667,2.6390573296152584,0,Cash Advance Heavy
C11990,7.293507814059114,0.0,5.143862546308105,7.313886831633462,5.982643072057281,0.0,0.6826730219066988,0.0,0.10961245565770515,0.23815581625088975,0.0,1.791759469228055,0,Cash Advance Heavy
C11991,5.81080624234318,6.041587156511192,0.0,8.006700845440367,6.161557741303612,0.0,0.10519368761417826,0.13085871390197115,0.0,0.8825847594714629,0.9583335,3.295836866004329,0,Cash Advance Heavy
C11992,7.792738533589388,6.418364935936212,7.695377377885381,7.824445930877619,7.8177406831923575,0.0,0.6772160366683977,0.2188962395639891,0.6454346125558161,0.7055225900477471,0.875,3.2188758248682006,0,Cash Advance Heavy
C11993,7.696924551785692,5.6950780340260545,0.0,8.699681400989514,6.448929125952476,0.0,0.3123990829139327,0.04821072779398535,0.0,0.2520228769540586,1.0,2.5649493574615367,0,Cash Advance Heavy
C11994,7.450260115136117,0.0,5.564194990395674,7.576097340623111,6.1308814256076225,0.0,0.6319342197334735,0.0,0.14070596468547983,0.23643091173517297,0.0,1.0986122886681098,0,Cash Advance Heavy
C11995,7.717852538163833,0.0,8.800148906215506,8.853808274977197,5.758980663509892,0.0,0.2783680082071385,0.0,1.373969869199327,0.13153041853361927,0.0,2.5649493574615367,0,Cash Advance Heavy
C11996,7.417560863484922,0.0,7.661395964527787,7.824445930877619,7.357226533693434,0.0,0.5100178128884978,0.0,0.8222144283002821,0.6631255649138171,0.0,2.302585092994046,0,Cash Advance Heavy
C11997,7.246921197952758,0.0,3.61638824736731,7.313886831633462,5.032557347024972,0.0,0.6598804886565637,0.0,0.025462747290704035,0.10301732152310476,0.0,1.0986122886681098,0,Cash Advance Heavy
C11998,9.142040566043816,6.778910032062598,8.565682348573318,9.61587214452889,7.59492722080619,0.0,0.488927938081298,0.05688754336158726,0.44127450821021574,0.19066019653121602,0.9583335,3.2188758248682006,0,Cash Advance Heavy
C11999,8.439724134277828,0.0,9.167503559698131,8.517393171418904,6.420895403704799,0.0,0.6549626663238973,0.0,1.1217628149495227,0.12451130258757177,0.0,2.302585092994046,0,Cash Advance Heavy
C12000,4.742347416959789,0.0,6.213535389275409,8.77971129020447,6.748334166291354,0.0,0.017338908844788038,0.0,1.6762900348585401,2.1311687040537297,0.0,0.6931471805599453,0,Cash Advance Heavy
C12001,5.13308416262032,5.1802655447719,0.0,8.517393171418904,5.288641591850878,0.0,0.03314566232404156,0.03472884384822966,0.0,0.7712236587535973,0.25,1.6094379124341003,0,Cash Advance Heavy
C12002,6.4968092248939655,5.638354669333745,7.730755018360504,8.006700845440367,7.557492899848201,0.142857,0.19934311387944523,0.08920268752073453,1.4891323686798588,1.3575956544732484,0.0625,1.3862943611198906,0,Cash Advance Heavy
C12004,7.173025079826142,3.8426729272933526,0.0,7.313886831633462,5.866083467407488,0.0,0.6248379135177385,0.02995974899860032,0.0,0.23892204156941296,0.0416665,0.6931471805599453,0,Cash Advance Heavy
C12005,6.250204034617334,5.639208397330961,7.167227746231579,9.305741456739435,8.807705221707296,0.0,0.04593514194969783,0.02515499134887005,1.2527352711950945,2.6320041874670808,0.0625,1.6094379124341003,0,Cash Advance Heavy
C12006,8.63049764214387,8.881215278873999,9.168388546622525,9.648659816955295,9.432552942061822,0.083333,0.30836207063983784,0.38126345082408014,1.262977827241455,1.1724639360396,1.0,4.672828834461906,0,Cash Advance Heavy
C12007,8.785509046289263,7.542711748360646,7.650074703566852,9.04793908261736,7.394075564005915,0.0,0.5704497700845993,0.20036544414243537,0.2784871365830229,0.22199535810300544,0.916667,3.58351893845611,0,Cash Advance Heavy
C12008,7.177249519269017,6.824014910044239,0.0,7.496097345175956,5.556959886987037,0.0,0.5460562267754869,0.41216848322438043,0.0,0.17988327313905522,0.2916665,3.1354942159291497,0,Cash Advance Heavy
C12009,6.917767743548531,6.555925720039882,0.0,8.922791623969637,7.078108505180411,0.0,0.12621297207117957,0.08951235749206611,0.0,0.7760722482945888,1.0,3.367295829986474,0,Cash Advance Heavy
C12010,2.2286085737384744,4.836281906951478,0.0,8.006700845440367,4.837392742126521,0.2,0.0027575855665353194,0.0408086655410548,0.0,2.672412563373838,0.7916665,2.3978952727983707,0,Cash Advance Heavy
C12011,5.0239220857719165,7.284114215729276,0.0,7.496097345175956,7.231217686440381,0.363636,0.08051565847217156,0.5924552491275527,0.0,2.3110014247950663,0.875,3.6888794541139363,0,Cash Advance Heavy
C12012,7.632239038853541,6.252231382518633,7.137470133511877,8.294299608857235,6.956905643033706,0.0,0.41577015170584786,0.12178401878871385,0.47575407463044095,0.4111171873839194,1.0,3.871201010907891,0,Cash Advance Heavy
C12013,8.207313546763832,0.0,7.80909141989001,8.294299608857235,6.516017843234971,0.0,0.6504692642392207,0.0,0.5135659842492062,0.1689052459089973,0.0,2.995732273553991,0,Cash Advance Heavy
C12014,7.476420315822119,0.0,7.348480029010473,8.207310953292687,8.542402866989429,0.125,0.3928575133682459,0.0,0.6309204591079607,1.3617773418020054,0.0,1.9459101490553132,0,Cash Advance Heavy
C12015,7.979611538913587,5.388615004528817,0.0,8.922791623969637,6.725858810625289,0.0,0.3287671018540643,0.02863552185030982,0.0,0.25082818263267165,1.0,3.258096538021482,0,Cash Advance Heavy
C12016,7.563249767680617,8.55458723722811,0.0,8.922791623969637,8.674549770281748,0.0,0.22844553162820838,0.5258181250565312,0.0,1.3956966329369076,0.9166665,4.634728988229636,0,Cash Advance Heavy
C12017,8.573993330483443,7.645622447006968,7.0515662027229205,9.61587214452889,7.44976672610957,0.0,0.3021207568185399,0.13046264309522507,0.19720420241779027,0.2811971099883508,0.4583335,3.2188758248682006,0,Cash Advance Heavy
C12018,4.683334391919974,2.797281334830153,5.2130934093532755,6.2166061010848646,5.545582823239989,0.0,0.42721692869441363,0.07382363891325071,0.989271573378491,1.2117123617060628,0.0416665,2.0794415416798357,0,Cash Advance Heavy
C12019,4.83059663351069,6.497378126512952,0.0,6.90875477931522,5.9087856667408385,0.428571,0.11703744797364325,0.5078642001193665,0.0,1.3689879408075887,0.9444445,3.1780538303479458,0,Cash Advance Heavy
C12020,8.81411341529052,6.569088636412388,8.77951310443868,9.04793908261736,7.173884851157659,0.0,0.5829874754836913,0.08040133419211119,0.6759210667199925,0.17713068233548326,1.0,3.58351893845611,0,Cash Advance Heavy
C12021,8.009186941145689,4.639378357317828,0.0,8.006700845440367,6.33255572675468,0.0,0.69422458312558,0.03357849605553664,0.0,0.17115148137319344,0.583333,3.367295829986474,0,Cash Advance Heavy
C12022,8.651174044143433,7.684779345811066,0.0,9.04793908261736,7.512052123248259,0.0,0.5142444032351103,0.22771981871087774,0.0,0.2775749548229851,0.5833335,3.5263605246161616,0,Cash Advance Heavy
C12023,5.616911422366055,5.660144017626371,0.0,7.438971592395862,6.816047469543295,0.0,0.14937162500161677,0.15550526712451712,0.0,1.4617760408745464,0.416667,2.0794415416798357,0,Cash Advance Heavy
C12024,8.15409868812818,9.102558760979282,0.0,9.433563920090563,8.713737692069293,0.0,0.2453793197104956,0.5735752888347377,0.0,1.0115111164237984,0.5,2.772588722239781,0,Cash Advance Heavy
C12025,6.9817723009285855,3.4965075614664802,7.528558117432075,9.105090961257085,7.726611118969035,0.0,0.11290256398995176,0.0035488558927582728,1.003114939173114,1.1330695225551461,0.0416665,3.2188758248682006,0,Cash Advance Heavy
C12026,6.635849107369159,5.8888779583328805,8.065231814876928,8.517393171418904,7.74650421782042,0.0,0.14163385764479464,0.06951263240863403,1.6438022455974894,1.395014832479361,0.9444445,2.6390573296152584,0,Cash Advance Heavy
C12027,3.9594280965408846,6.188284656752676,0.0,8.853808274977197,6.30086701154855,0.0,0.007318864265580847,0.067116522901053,0.0,2.4316035311225743,0.4166665,2.6390573296152584,0,Cash Advance Heavy
C12028,6.998460474831858,0.0,2.9695061557453033,7.0909098220799835,5.626652731290652,0.0,0.6475548417517102,0.0,0.01673876103636927,0.2253289435070348,0.0,0.6931471805599453,0,Cash Advance Heavy
C12029,7.397329056296969,0.0,5.946837724442297,7.650168700845001,7.019935801831391,0.0,0.5744292048300064,0.0,0.21013302182802882,0.5217854447954413,0.0,1.0986122886681098,0,Cash Advance Heavy
C12030,4.370591830785628,5.499133505978156,0.0,7.313886831633462,5.035358859053126,0.083333,0.05071744887350736,0.15032496432460968,0.0,1.0754780120984284,1.0,2.5649493574615367,0,Cash Advance Heavy
C12031,8.070096077066884,7.6421643572907225,0.0,8.699681400989514,6.4646412150627155,0.0,0.4269956932522531,0.29799160234033467,0.0,0.18272601285080708,0.7083335,3.1354942159291497,0,Cash Advance Heavy
C12032,6.1062408158567525,2.9338568698359038,7.79598383828963,7.824445930877619,9.196145646659033,0.5,0.16465644304724977,0.007091945736968561,1.8587729384521205,3.1343090626264445,0.0416665,1.6094379124341003,0,Cash Advance Heavy
C12033,3.5654808650852146,5.588184549905154,0.0,8.922791623969637,5.827667698478089,0.5,0.004569792010551245,0.03487983139177154,0.0,2.3585669855762,0.454545,1.791759469228055,0,Cash Advance Heavy
C12034,7.311983601252573,0.0,8.399680585065553,7.824445930877619,8.002145537410675,0.166667,0.4691400937713708,0.0,1.3779508156178555,1.0964001511346024,0.0,2.1972245773362196,0,Cash Advance Heavy
C12035,7.676759357540167,7.4360278163518485,4.519342522678364,7.601402334583733,7.694347781124165,0.0,0.7208492384708417,0.6136040981778415,0.041211039814548406,0.7017503352313695,0.2916665,2.4849066497880004,0,Cash Advance Heavy
C12036,7.6131888616350425,7.007473909092552,0.0,8.77971129020447,6.5053841595508475,0.0,0.2710146806328086,0.15683150537799198,0.0,0.2850205398393401,1.0,3.5553480614894135,0,Cash Advance Heavy
C12037,7.2831404032238725,0.0,8.25695493850376,8.294299608857235,6.321132242401908,0.0,0.3100894529453454,0.0,1.2939979108721305,0.32312478465180045,0.0,2.3978952727983707,0,Cash Advance Heavy
C12038,4.689527308558961,6.828322385334227,0.0,9.15915233520675,6.817570235600346,0.181818,0.011282469909378486,0.09267924731468456,0.0,2.239562582454785,0.5416665,2.833213344056216,0,Cash Advance Heavy
C12039,8.374383982938204,5.811380485254219,4.29113362479442,9.433563920090563,7.015963524505553,0.0,0.29762748903254954,0.026295491642888233,0.016485265843357386,0.22859729396828835,0.2083335,2.1972245773362196,0,Cash Advance Heavy
C12040,3.929271078509683,5.898581419627926,0.0,9.116139576577355,5.950905143107819,0.181818,0.005464646463030273,0.03916577262638782,0.0,2.1437060155286733,0.75,2.4849066497880004,0,Cash Advance Heavy
C12041,0.06306920693502036,4.575947327311188,0.0,7.313886831633462,4.6429345410896925,0.0,2.8559677316361484e-05,0.06207045464778247,0.0,4.641658783354307,0.833333,2.3978952727983707,0,Cash Advance Heavy
C12042,5.891020434444178,7.799261394033661,0.0,8.922791623969637,7.698840795443919,0.083333,0.0469759691858161,0.2814099440471366,0.0,1.9593028102901549,0.75,3.4339872044851463,0,Cash Advance Heavy
C12043,7.892234660536894,4.02535169073515,5.757014786433894,8.006700845440367,6.363937817211685,0.0,0.6373748562644749,0.018161304846044,0.11140268945869859,0.19600348260281458,0.0416665,1.6094379124341003,0,Cash Advance Heavy
C12044,7.603548378010474,7.313886831633462,0.0,8.006700845440367,6.516823411363577,0.0,0.5115515536173462,0.4053540278525656,0.0,0.2902942130057449,0.0416665,0.6931471805599453,0,Cash Advance Heavy
C12045,5.383052072638106,6.82674043226786,0.0,8.412054873292933,6.794750066952012,0.0,0.047018757706404936,0.1861983542965226,0.0,1.62891155250943,0.2083335,2.302585092994046,0,Cash Advance Heavy
C12046,8.870685990518243,7.22344884069907,9.051156261782259,9.392745258631441,9.518533745156638,0.0,0.46575348771765096,0.10811390849148277,0.7873840874495788,1.3052378526371025,0.7083335,3.367295829986474,0,Cash Advance Heavy
C12047,7.9089232828295435,0.0,6.563833527700592,9.210440366976517,7.288730153153322,0.0,0.24060513684938248,0.0,0.23122986805272241,0.4301402275920216,0.0,1.791759469228055,0,Cash Advance Heavy
C12048,4.737274439483843,6.895915464177928,0.0,7.824445930877619,6.987065419932644,1.0,0.044237912854745216,0.3327037923442533,0.0,2.3491814644571756,1.0,2.8903717578961645,1,Transactors
C12049,6.416206659102424,8.222889242655569,4.296975467036142,8.294299608857235,8.777694275240158,0.2,0.14204753961474179,0.657949854844605,0.11197875603241786,2.4514432436145537,1.0,3.713572066704308,0,Cash Advance Heavy
C12050,7.648964248510691,0.0,7.3441069915545745,8.160803920954665,6.236616677092055,0.0,0.46944487723602624,0.0,0.552016738837131,0.21760365368622478,0.0,1.0986122886681098,0,Cash Advance Heavy
C12051,9.040286368744477,0.0,9.038464065522737,9.105090961257085,9.280012922962017,0.0,0.6612123965458285,0.0,0.6921771198423113,0.8201247249796249,0.0,2.772588722239781,0,Cash Advance Heavy
C12052,6.953945619871191,6.044744616550266,0.0,6.90875477931522,6.425183298665011,0.0,0.7155095204152262,0.350987472218999,0.0,0.46271403987096554,1.0,2.6390573296152584,0,Cash Advance Heavy
C12053,7.372565890948759,6.515556778974358,0.0,7.3783837129967145,6.723553581029969,0.0,0.6899292380763161,0.35160213645661376,0.0,0.4199814981921614,0.375,2.4849066497880004,0,Cash Advance Heavy
C12054,7.322560144782929,9.102558760979282,0.0,8.006700845440367,9.518533745156638,0.916667,0.4082547852584589,1.0839067605154036,0.0,2.352380436976452,0.9583335,4.816313932591055,1,Transactors
C12055,7.428996416278144,4.59511985013459,5.4860607362152125,7.496097345175956,6.319151450092453,0.0,0.6598724517659564,0.0529853656363298,0.1333841836955939,0.2844390254760397,0.0416665,1.791759469228055,0,Cash Advance Heavy
C12056,7.649027275749975,6.871309113210003,0.0,7.650168700845001,6.435416464512477,0.0,0.6923384847816773,0.3773763655258776,0.0,0.2597809147469302,0.5,2.4849066497880004,0,Cash Advance Heavy
C12057,6.967365637901934,5.090678001769792,6.6421588323370555,8.216358332386156,7.755505885864177,0.111111,0.25194349706032476,0.04271158881984493,0.5431587186743977,1.1626382821623613,0.0833335,2.1972245773362196,0,Cash Advance Heavy
C12058,1.394074020938714,3.654546775033431,0.0,8.922791623969637,4.489647476369027,0.0,0.0004040298207649706,0.005006775909041147,0.0,3.129031883705374,0.0416665,0.6931471805599453,0,Cash Advance Heavy
C12059,5.1056483024768,6.922850766627472,5.594975649512184,7.313886831633462,6.845202315985362,0.6,0.10366412530252336,0.5162247464204939,0.9651403988223729,1.9004256118203557,0.7222225,3.091042453358316,0,Cash Advance Heavy
C12060,7.982047727854796,7.509061255876502,5.471845780896315,8.867990898182093,6.676577032025945,0.0,0.3451376346586132,0.22856468448746883,0.07780354695974216,0.23957059437667394,0.875,3.258096538021482,0,Cash Advance Heavy
C12061,7.315514214256064,0.0,5.031356714858692,7.3783837129967145,6.004259415060385,0.0,0.6618842508841014,0.0,0.09639568474330497,0.23808462314029324,0.0,1.6094379124341003,0,Cash Advance Heavy
C12062,4.328434067404237,5.685279003091641,0.0,7.313886831633462,5.376474923055546,0.272727,0.0486476813819523,0.1785948789542,0.0,1.3451780171620251,0.625,2.4849066497880004,0,Cash Advance Heavy
C12063,5.989817962230846,0.0,8.195494620268827,9.741027444837728,8.94986676778363,0.0,0.021887586197193228,0.0,2.309946628636547,3.0104439988185465,0.0,1.0986122886681098,0,Cash Advance Heavy
C12064,9.142040566043816,0.0,7.735401791249889,9.210440366976517,7.756575126273734,0.0,0.6603555596801435,0.0,0.21866556841849802,0.22286157512194815,0.0,1.6094379124341003,0,Cash Advance Heavy
